7.452769240987071,189
8.333081757968397,182
9.213394274949724,176
10.093706791931076,168
10.974019308912409,163
11.854331825893745,158
12.734644342875084,152
13.614956859856417,146
14.495269376837758,140
15.375581893819088,135
16.255894410800433,130
17.13620692778176,126
17.723081939102634,127
18.89683196174444,116
19.777144478725805,112
20.65745699570711,108
21.53776951268843,105
22.4180820296698,100
23.29839454665112,96
24.17870706363248,92
25.059019580613807,89
25.939332097595116,85
26.81964461457649,83
27.699957131557813,80
28.58026964853913,77
29.46058216552048,73
30.34089468250182,71
31.22120719948315,68
32.10151971646448,65
32.98183223344582,63
33.86214475042716,60
34.74245726740852,58
35.62276978438984,55
36.5030823013712,54
37.38339481835251,52
38.26370733533385,49
39.14401985231521,48
40.02433236929652,46
40.90464488627784,44
41.78495740325921,42
42.66526992024051,40
43.54558243722186,39
44.42589495420321,37
45.30620747118457,36
46.18651998816588,34
47.06683250514722,33
47.94714502212854,32
48.8274575391099,30
49.70777005609121,29
50.588082573072576,28
51.46839509005391,27
52.34870760703526,26
53.22902012401659,25
54.10933264099791,24
54.98964515797927,23
55.869957674960574,22
56.75027019194194,21
57.63058270892325,20
58.51089522590459,19
59.39120774288595,18
60.27152025986727,18
61.15183277684861,17
62.03214529382995,16
62.91245781081128,16
63.79277032779264,15
64.67308284477397,14
65.55339536175529,14
66.43370787873663,13
67.31402039571798,13
68.1943329126993,12
69.07464542968066,12
69.95495794666198,11
70.83527046364333,11
71.71558298062467,11
72.59589549760601,10
73.47620801458734,10
74.35652053156868,9
75.23683304855001,9
76.11714556553135,9
76.99745808251271,8
77.87777059949403,8
78.75808311647536,8
79.63839563345671,7
96.65777096176254,4
97.5380834787439,4
98.41839599572522,4
99.29870851270655,4
99.88558352402744,4
